Full Name,Bats,BaseRunning,UZR,BattingRuns,ReplacementRuns,DEF_adj,FramingRuns,Runs/WAR,BattingRuns/PA,wRC/PA,Updated wRC/PA,Updated BattingRuns/PA,Update wOBA,% Change,wWOBA Change
Riley Adams WAS,R,0.001022913,-0.018739771,-0.094435352,0.130523732,0.083330606,-0.086942628,9.681017597,-0.023511457,0.094555174,0.093314183,-0.02320288,0.2771097,0.986875479,-0.0036853
Jose Abreu NA,R,-0.0112,-0.016,-0.096,0.132,-0.084,0,9.690721649,-0.024,0.095,0.095083261,-0.024021034,0.281029087,1.000876431,0.000246087
Jonathan Gazdar SLN,R,0.008,0,-0.096,0.132,0.0164,0,9.679487179,-0.024,0.095,0.094754356,-0.023937942,0.280052981,0.997414269,-0.000726019
Alberto Rodriguez KCA,L,0.007,0,-0.095,0.132,-0.05,0,9.677419355,-0.023432142,0.09446853,0.094570153,-0.023457349,0.281064026,1.001075737,0.000302026
Will Simpson TBA,R,0.006,0,-0.096,0.132,-0.0824,0,9.711538462,-0.024,0.095,0.091879418,-0.023211642,0.271525924,0.967151766,-0.009222076
Colton Ledbetter SLN,L,0.0132,0,-0.096,0.132,-0.0492,0,#DIV/0!,-0.024,0.094,0.088315672,-0.022548682,0.263745358,0.939528421,-0.016975642
Bryan Arias NA,R,0.008,0,-0.096,0.132,0.0164,0,9.679487179,-0.024,0.094,0.093807671,-0.023950895,0.280140643,0.99795395,-0.000574357
Tim Locastro NA,R,0.0108,-0.012,-0.096,0.132,-0.0492,0,9.72972973,-0.024,0.094,0.094258758,-0.024066066,0.281464674,1.002752747,0.000772674
Michael Snyder MIA,R,0.01,0,-0.096,0.132,0.0164,0,9.689440994,-0.024,0.094,0.090666673,-0.023148938,0.270722006,0.964539079,-0.009952994
Tyler Neslony NA,L,0.0044,0,-0.096,0.132,-0.0492,0,9.565217391,-0.024,0.094,0.094263265,-0.024067217,0.281458076,1.002800693,0.000786076
Leonardo Bernal SLN,B,0.0068,0,-0.096,0.132,0.0824,0,9.690402477,-0.024,0.094,0.093026839,-0.023751533,0.277750432,0.989647226,-0.002905568
Garrett Cooper NA,R,-0.008741259,-0.012587413,-0.096503497,0.132867133,-0.083146853,0,9.681908549,-0.023648536,0.094422779,0.094953449,-0.023781445,0.282182042,1.005620149,0.001577042
Michael Helman TEX,R,0.010875371,-0.01305638,-0.095153314,0.13066271,0.019446093,0,9.683302822,-0.023671215,0.094389585,0.090044161,-0.022581461,0.267676262,0.953962886,-0.012917738
Brewer Hicklen ATL,R,0.016494845,-0.037113402,-0.095876289,0.131271478,0.016666667,0,9.682539683,-0.023734403,0.094342126,0.0958354,-0.024110078,0.285013988,1.01582828,0.004440988
Jeimer Candelario LAA,B,0.001431159,0.02192029,-0.099818841,0.136956522,-0.083324275,0,9.681259229,-0.023694051,0.094367684,0.092812509,-0.023303574,0.275937368,0.983520047,-0.004623632
Danny Mendick NA,R,0.002526316,-0.005789474,-0.094736842,0.13,0.016684211,0,9.685863874,-0.023729406,0.094390305,0.094249429,-0.02369399,0.280124293,0.998507512,-0.000418707
Kameron Misner KCA,L,0.009833333,0.00469697,-0.096439394,0.132045455,-0.023325758,0,9.682626539,-0.02373725,0.09433366,0.095038358,-0.023914574,0.282617574,1.007470266,0.002095574
Alfonsin Rosario CLE,R,0.0072,0,-0.096,0.132,-0.0492,0,10,-0.024,0.094,0.093350962,-0.023834288,0.278575161,0.993095344,-0.001936839
Corey Joyce PIT,R,0.008,0,-0.096,0.132,0.0164,0,9.679487179,-0.024,0.094,0.095406516,-0.024359111,0.284676805,1.014962939,0.004196805
Junior Perez OAK,R,0.012911909,0,-0.096492659,0.131810767,-0.023336052,0,9.682740502,-0.023797609,0.094265085,0.092153438,-0.023264515,0.274150976,0.977598842,-0.006282024
Michael Lipscomb CLE,L,0.014,0,-0.096,0.132,-0.0492,0,10,-0.024,0.094,0.093133526,-0.023778773,0.277842078,0.990782193,-0.002584922
Kevin Pillar NA,R,0.00244898,-0.047278912,-0.100680272,0.137414966,0.016666667,0,9.692307692,-0.023826266,0.09425864,0.093561279,-0.02364999,0.278338399,0.992601623,-0.002074601
Owen Miller CHN,R,0.008417266,-0.037769784,-0.097122302,0.132374101,0.016654676,0,9.675925926,-0.023831066,0.094265106,0.093082449,-0.02353208,0.276886031,0.987453927,-0.003517969
Trent Farquhar PHI,L,0.0116,0,-0.096,0.132,0.0164,0,9.696969697,-0.024,0.094,0.091461096,-0.023351769,0.272829421,0.972990378,-0.007573579
Jaylin Davis NA,R,0.0024,-0.068,-0.096,0.132,0.0164,0,9.705882353,-0.024,0.094,0.094319024,-0.024081453,0.281349636,1.003393876,0.000951636
Ford Proctor NA,L,0.0032,-0.028,-0.096,0.132,0.0164,0,9.718309859,-0.024,0.094,0.09422021,-0.024056224,0.281022803,1.002342663,0.000656803
Victor Scott II SLN,L,0.031952108,0.024182828,-0.091013384,0.12338159,0.016666667,0,9.683038281,-0.023973766,0.094096311,0.091550883,-0.023325244,0.272645521,0.972948695,-0.007580479
Kolten Wong NA,L,0.0028,-0.032,-0.096,0.132,0.0164,0,9.666666667,-0.024,0.094,0.094488009,-0.024124598,0.281679813,1.005191589,0.001454813
Ronaldo HernÃ¡ndez NA,R,0.003061224,0,-0.095918367,0.130612245,0.082857143,0,9.68852459,-0.023811029,0.09423088,0.094364867,-0.023844886,0.280614438,1.001421896,0.000398438
Braden Montgomery CHA,B,0.008059028,0,-0.097256944,0.131770833,-0.040003472,0,9.685863874,-0.023986355,0.094087143,0.097598236,-0.024881465,0.290665688,1.037317459,0.010456688
Alexander Ovalles NA,L,0.0076,0,-0.096,0.132,0.0164,0,9.677419355,-0.024,0.094,0.094163409,-0.024041722,0.280608963,1.001738396,0.000486963
Paul McIntosh PHI,R,0.003710692,0,-0.097484277,0.131446541,0.08327044,0,9.682779944,-0.024069882,0.093950185,0.093394653,-0.023927556,0.278440772,0.994086948,-0.001656228
Onil Perez SFN,R,0.010175439,0,-0.098245614,0.131578947,0.083157895,0,9.678284182,-0.024291409,0.09412921,0.093139723,-0.024036058,0.27713382,0.989488,-0.00294418
Trey Sweeney DET,L,0.005719457,-0.01438914,-0.095656109,0.128778281,0.05,0,9.683380528,-0.024144799,0.093929437,0.093464067,-0.024025175,0.278633646,0.995045536,-0.001387354
Eddie Rosario NA,L,0.002750716,0,-0.099426934,0.133810888,-0.116733524,0,9.68281665,-0.024128717,0.093942063,0.09369643,-0.024065626,0.279283833,0.997385267,-0.000732167
Richard Kachel NA,L,0.0076,0,-0.096,0.132,-0.0824,0,9.7,-0.024,0.094,0.093943846,-0.023985663,0.279748782,0.999402614,-0.000167218
Rodolfo DurÃ¡n SDN,R,0.003560606,0,-0.098295455,0.131818182,0.083390152,0,9.6833608,-0.024229289,0.093835976,0.092620448,-0.023915429,0.276290039,0.987046253,-0.003625961
Orlando Martinez TEX,L,0.003684211,0,-0.098947368,0.132631579,0.016736842,0,9.679849341,-0.024297908,0.093831281,0.095133159,-0.024635033,0.283797714,1.013874669,0.003883714
Geisel Cepeda TEX,R,0.0076,0,-0.096,0.132,-0.0492,0,10,-0.024,0.094,0.094269312,-0.024068761,0.280670831,1.002865023,0.000801831
Austin Overn TBA,L,0.022,0,-0.096,0.132,0.0164,0,9.6875,-0.024,0.094,0.092592826,-0.023640722,0.275666574,0.985030065,-0.004189426
Skye Bolt NA,B,0.0028,-0.048,-0.096,0.132,0.0164,0,9.473684211,-0.024,0.094,0.094322711,-0.024082394,0.280814767,1.003433101,0.000960767
Liover Peguero PHI,R,0.010914634,-0.012804878,-0.098658537,0.13195122,0.04997561,0,9.683644913,-0.024301038,0.093779778,0.091716582,-0.023766404,0.273658948,0.977999564,-0.006156052
Manuel Margot NA,R,0.003242043,-0.057586973,-0.10392302,0.138860104,0.016669134,0,9.685863874,-0.024326701,0.093737503,0.093420351,-0.024244394,0.278839372,0.9966166,-0.000946628
Carson Williams TBA,R,0.009781285,-0.000211259,-0.094917361,0.126705605,0.049997515,0,9.682960034,-0.024345881,0.09372431,0.092300616,-0.023976061,0.275514318,0.984809761,-0.004249682
William Bergolla CHA,L,0.0136,0,-0.096,0.132,0.0492,0,9.68627451,-0.024,0.094,0.095751345,-0.024447152,0.284906091,1.018631334,0.005211091
Leonard Jones NA,R,0.0064,0,-0.096,0.132,-0.0492,0,9.444444444,-0.024,0.094,0.094233794,-0.024059692,0.280387643,1.002487175,0.000695643
Cole Carrigg COL,B,0.0172,0,-0.096,0.132,0.0492,0,9.696969697,-0.024,0.094,0.097796412,-0.024969297,0.29093184,1.040387358,0.01129384
Luke Maile KCA,R,-0.003366013,0.005555556,-0.095751634,0.12745098,0.083464052,-0.022387096,9.682486374,-0.024443858,0.093604126,0.092847942,-0.024246388,0.277373974,0.991921461,-0.002259026
Tristan Gray MIN,L,0.002126697,-0.005938914,-0.097511312,0.129524887,0.00925905,0,9.682748113,-0.024463191,0.093610017,0.093540312,-0.024444975,0.279415783,0.999255368,-0.000208217
Murphy Stehly WAS,R,0.0064,0,-0.096,0.132,0.0164,0,9.671052632,-0.024,0.094,0.094097115,-0.024024795,0.279889867,1.00103314,0.000288867
Allan Cerda NA,R,0.0064,0,-0.1,0.132,0.0164,0,9.716312057,-0.025,0.094,0.094211018,-0.025056122,0.280146484,1.002244871,0.000627484
Damon Dues NA,L,0.0108,0,-0.1,0.132,0.0164,0,9.673202614,-0.025,0.094,0.093762853,-0.024936929,0.278790875,0.997477155,-0.000705125
Oscar Mercado ARI,R,0.014461538,-0.026153846,-0.1,0.132307692,-0.05,0,9.695431472,-0.024673512,0.093379752,0.091617012,-0.024207747,0.274218943,0.981122893,-0.005276057
Je'Von Ward TOR,L,0.006,0,-0.1,0.132,0.0164,0,9.714285714,-0.025,0.093,0.089304568,-0.024006604,0.268326618,0.960264173,-0.011103382
Jeisson Rosario OAK,L,0.0068,0,-0.1,0.132,-0.0492,0,9.62962963,-0.025,0.093,0.093037779,-0.025010156,0.2795115,1.000406231,0.0001135
A.J. Pollock NA,R,-0.0084,-0.024,-0.1,0.132,-0.0492,0,9.6875,-0.025,0.093,0.092788667,-0.02494319,0.278600468,0.997727606,-0.000634532
Nate Eaton BOS,R,0.01593125,-0.012125,-0.10225,0.134125,-0.04260625,0,9.685314685,-0.024781054,0.09329249,0.09236499,-0.024534685,0.276443048,0.990058155,-0.002775952
Elias Diaz KCA,R,-0.013725055,-0.006430155,-0.097560976,0.127716186,0.083314856,-0.021377777,9.682373939,-0.024836314,0.09324907,0.093604924,-0.024931094,0.280227331,1.003816175,0.001065331
Imanol Vargas PIT,L,0.0048,0,-0.1,0.132,-0.0492,0,9.6875,-0.025,0.093,0.093275404,-0.025074033,0.279973646,1.002961329,0.000826646
James Triantos CHN,R,0.017311213,0,-0.100686499,0.131693364,0.016659039,0,9.68286478,-0.024846716,0.093231654,0.094341748,-0.025142562,0.282458616,1.011906841,0.003323616
Michael Sirota LAN,R,0.0068,0,-0.1,0.132,-0.1152,0,9.695431472,-0.025,0.093,0.097956707,-0.026332448,0.294005995,1.05329792,0.014876995
Joey Wiemer WAS,R,0.008720645,0.001121626,-0.100245356,0.13105503,-0.018629513,0,9.68254013,-0.024861515,0.093204604,0.094107204,-0.025102276,0.281819989,1.009684072,0.002702989
Alexander Isola NA,R,0.005555556,0,-0.101111111,0.132222222,-0.050222222,0,9.682539683,-0.024852556,0.093128808,0.093111919,-0.024848049,0.279057383,0.999818647,-5.06E-05
Josue De Paula LAN,L,0.0104,0,-0.1,0.132,-0.0492,0,9.444444444,-0.025,0.093,0.102535851,-0.027563401,0.307669294,1.102536029,0.028613294
Yasiel Puig NA,R,-0.0068,0,-0.1,0.132,-0.0264,0,10,-0.025,0.093,0.093109497,-0.025029435,0.27937855,1.001177388,0.00032855
Orelvis Martinez WAS,R,0.004851752,0,-0.100943396,0.131469003,-0.016671159,0,9.682595047,-0.024955353,0.093107789,0.092889336,-0.024896802,0.278342407,0.997653763,-0.000654593
Zachary Daniels NA,R,0.0096,0,-0.1,0.132,-0.0492,0,9.5,-0.025,0.093,0.093260206,-0.025069948,0.27977059,1.002797914,0.00078059
Shayne Fontana NA,L,0.0092,0,-0.1,0.132,-0.0824,0,9.716981132,-0.025,0.093,0.093156305,-0.025042017,0.279402804,1.001680699,0.000468804
Braedon Karpathios SDN,L,0.0056,0,-0.1,0.132,-0.0492,0,9.666666667,-0.025,0.093,0.090148391,-0.024233439,0.270324976,0.969337541,-0.008551024
Tristen Lutz NA,R,0.0068,0,-0.1,0.132,-0.1152,0,9.695431472,-0.025,0.093,0.093238782,-0.025064189,0.279562953,1.002567548,0.000715953
Gosuke Katoh NA,L,0.0032,0.02,-0.1,0.132,-0.0824,0,9.714285714,-0.025,0.093,0.09319534,-0.025052511,0.279390609,1.002100425,0.000585609
Leonardo Balcazar CIN,R,0.006,0,-0.1,0.132,0.0164,0,9.714285714,-0.025,0.093,0.092356522,-0.024827022,0.276844137,0.993080883,-0.001928863
Euribiel Angeles OAK,R,0.007666667,0,-0.103333333,0.133333333,0.017,0,9.704142012,-0.025180045,0.092597586,0.091361955,-0.02484404,0.275045131,0.986655897,-0.003719869
Edwin Rios NA,L,-0.000584795,0.011111111,-0.101169591,0.130994152,-0.083333333,0,9.683794466,-0.025111439,0.092897808,0.092668046,-0.025049331,0.278074542,0.997526732,-0.000689458
Jack Brannigan PIT,R,0.0084,0,-0.1,0.132,0.0164,0,9.659863946,-0.025,0.093,0.090343528,-0.024285895,0.270719726,0.97143579,-0.007960274
Gabriel Cancel TOR,R,0.0076,0,-0.1,0.132,0.0164,0,9.655172414,-0.025,0.093,0.092809363,-0.024948753,0.278089783,0.997950137,-0.000571217
Nick Allen HOU,R,0.01015791,0.02931381,-0.096784381,0.123973586,0.025925926,0,9.682921,-0.025372088,0.092697313,0.092710847,-0.025375793,0.278528661,1.000146006,4.07E-05
Rainer Nunez NA,R,0.004705882,0,-0.102941176,0.131372549,-0.083333333,0,9.678638941,-0.025402708,0.092659401,0.092754435,-0.025428762,0.278772624,1.001025628,0.000285624
Elier Hernandez NA,R,0.00245098,-0.026470588,-0.102941176,0.131372549,-0.04995098,0,9.68717414,-0.025421667,0.0926075,#N/A,#N/A,#N/A,#N/A,#N/A
Rubel Cespedes LAA,L,0.0048,0,-0.1,0.132,0.0164,0,9.708029197,-0.025,0.093,0.092914983,-0.024977146,0.278166479,0.999085841,-0.000254521
Minho Kang NA,R,-0.0108,0,-0.1,0.132,0.0824,0,9.700374532,-0.025,0.093,0.090285022,-0.024270167,0.270291026,0.970806683,-0.008127974
Cooper Pratt MIL,R,0.012,0,-0.1,0.132,0.0492,0,9.668049793,-0.025,0.093,0.092903397,-0.024974031,0.278086838,0.998961254,-0.000289162
Max Stassi NA,R,-0.0016,-0.016,-0.1,0.132,0.0824,0.013,9.675090253,-0.025,0.093,0.093460891,-0.025123895,0.279741511,1.004955817,0.001379511
Nicky Lopez TEX,L,0.015408079,0.00370981,-0.106100577,0.135284419,0.016669415,0,9.683007622,-0.025497168,0.092578295,0.093029081,-0.02562132,0.279687267,1.004869246,0.001355267
Freuddy Batista HOU,R,0.0044,0,-0.104,0.132,0.0824,0,9.695945946,-0.026,0.093,0.091952375,-0.025707116,0.275181819,0.988735216,-0.003135181
Connor Hollis SDN,R,0.0054,0,-0.103,0.131,0.0166,0,9.689922481,-0.025461617,0.092452862,0.092571313,-0.025494239,0.278648548,1.001281201,0.000356548
Nick Dini TBA,R,0.0036,0,-0.104,0.132,0.0824,0,9.693877551,-0.026,0.093,0.092922826,-0.025978424,0.27805507,0.99917017,-0.00023093
Zachary Zubia NA,R,0.006,0,-0.104,0.132,-0.0824,0,9.68,-0.026,0.093,0.092972923,-0.02599243,0.278177986,0.999708854,-8.10E-05
Matt Gorski LAN,R,0.0075,0.003947368,-0.103947368,0.131578947,-0.083552632,0,9.684813754,-0.025627484,0.09245358,0.091704336,-0.025419798,0.275988118,0.991895997,-0.002254882
William Bradshaw NA,L,0.0068,0,-0.104,0.132,-0.0492,0,9.72972973,-0.026,0.092,0.092281133,-0.026079451,0.279088239,1.003055798,0.000850239
Pedro Leon PHI,R,0.006247208,-0.044452718,-0.102233805,0.129709605,-0.005554728,0,9.6812749,-0.025609875,0.092460414,0.092237716,-0.025548191,0.277529934,0.997591423,-0.000670066
Brandon McIlwain NA,R,0.008,0,-0.104,0.132,-0.0492,0,9.705882353,-0.026,0.092,0.092283761,-0.026080193,0.279050043,1.003084355,0.000858043
Caleb Roberts ARI,L,0.005515152,0,-0.104242424,0.132121212,-0.050060606,0,9.683098592,-0.025668628,0.092377213,0.092718507,-0.025763462,0.279205748,1.00369457,0.001027748
Alexander Binelas PHI,L,0.00527027,0,-0.104054054,0.132432432,-0.083378378,0,9.684210526,-0.025649879,0.092272942,0.095142475,-0.026447547,0.286747411,1.031098318,0.008648411
Daniel Cabrera DET,L,0.0072,0,-0.104,0.132,-0.0492,0,9.722222222,-0.026,0.092,0.092281607,-0.026079585,0.278894075,1.003060947,0.000851075
Travis Blankenhorn NA,L,0.002583587,0,-0.104863222,0.132218845,-0.11656535,0,9.683995923,-0.025802809,0.092291787,0.092383551,-0.025828464,0.278274407,1.000994277,0.000276407
Tyler Gentry KCA,R,0.005154639,-0.013402062,-0.103865979,0.130927835,-0.050025773,0,9.680255795,-0.025778247,0.092302757,0.092453298,-0.02582029,0.278426359,1.001630946,0.000453359
Roberto Enriquez NA,L,0.0072,0,-0.104,0.132,-0.0492,0,9.722222222,-0.026,0.092,0.091902204,-0.025972362,0.277610586,0.998937,-0.000295414
Ethan Workinger ATL,R,0.006,0,-0.106666667,0.133333333,-0.050666667,0,9.642857143,-0.025992305,0.092597586,0.090560697,-0.025420547,0.27175959,0.978002785,-0.00611241
Andrew Ehrhard BOS,R,0.0064,0,-0.104,0.132,-0.1152,0,9.66507177,-0.026,0.092,#N/A,#N/A,#N/A,#N/A,#N/A
Blake Rambusch SEA,R,0.0148,0,-0.104,0.132,0.0164,0,9.673202614,-0.026,0.092,0.09120384,-0.025774998,0.275278965,0.99134609,-0.002403035
Chris Taylor LAA,R,0.006683805,-0.015681234,-0.105214837,0.131289019,-0.015082629,0,9.679144385,-0.026046498,0.09202187,0.091795826,-0.025982518,0.276969973,0.997543591,-0.000682027
Jake Lamb NA,L,-0.0036,-0.004,-0.104,0.132,-0.0824,0,9.6875,-0.026,0.092,0.091967379,-0.025990781,0.277549553,0.999645425,-9.84E-05
Scott Bandura SFN,L,0.0116,0,-0.104,0.132,-0.0492,0,9.6,-0.026,0.092,0.094767171,-0.026782027,0.285989812,1.03007795,0.008350812
Jack Larsen NA,L,0.0032,-0.028,-0.104,0.132,-0.0492,0,9.663865546,-0.026,0.092,0.091923444,-0.025978365,0.277397977,0.999167872,-0.000231023
Levi Jordan WAS,R,0.006590909,-0.013636364,-0.106818182,0.132954545,-0.050113636,0,9.680851064,-0.026066848,0.091927236,0.091761975,-0.026019987,0.277076991,0.998202262,-0.000499009
Jacob Slaughter NA,R,0.006470588,0,-0.105882353,0.131550802,0.016631016,0,9.681528662,-0.026160964,0.091959752,0.092028803,-0.026180608,0.27777842,1.000750874,0.00020842
Felix Stevens NA,R,0.0056,0,-0.104,0.132,-0.0492,0,9.75,-0.026,0.092,0.0921224,-0.026034591,0.277929275,1.001330433,0.000369275
Tyler Callihan PIT,L,0.011303949,-0.006703398,-0.104958678,0.130486685,0.003333333,0,9.683763212,-0.026133446,0.091935771,0.090083673,-0.025606973,0.2719635,0.979854443,-0.0055915
Dominic Keegan TBA,R,0.004105713,0,-0.106193273,0.131820609,0.08335291,0,9.683185473,-0.026185091,0.091878204,0.090792088,-0.02587555,0.274194894,0.988178733,-0.003280106
Jace Peterson NA,L,0.006888889,-0.091111111,-0.104444444,0.131111111,0.049777778,0,9.722222222,-0.025995919,0.091815374,0.092426416,-0.026168925,0.279249152,1.006655126,0.001846152
Kevin Sanchez NA,R,0.0072,0,-0.104,0.132,-0.0492,0,9.722222222,-0.026,0.092,0.091749903,-0.025929321,0.276618978,0.997281559,-0.000754022
Jake Noll NA,R,0.0032,0,-0.104,0.132,-0.0824,0,9.696969697,-0.026,0.092,0.091762748,-0.025932951,0.276603843,0.997421176,-0.000715157
Ah-seop Son NA,L,-0.0068,0,-0.104,0.132,-0.0264,0,10,-0.026,0.092,0.090656763,-0.025620389,0.273234556,0.985399595,-0.004048444
Yamal Encarnacion HOU,B,0.0132,0,-0.104,0.132,-0.0492,0,9.523809524,-0.026,0.092,0.088549161,-0.025024763,0.266854447,0.962490882,-0.010399553
Shin-Soo Choo NA,L,-0.014,0,-0.104,0.132,-0.0264,0,9.6875,-0.026,0.092,0.092500665,-0.026141492,0.278752764,1.005442008,0.001508764
Carson Roccaforte KCA,L,0.0124,0,-0.104,0.132,0.0164,0,9.659863946,-0.026,0.092,0.092895304,-0.026253021,0.279917786,1.009731571,0.002697786
Diego Velasquez SFN,B,0.008809524,0,-0.107142857,0.130952381,0.016666667,0,9.672897196,-0.026564382,0.091499539,0.091551068,-0.026579342,0.277245045,1.000563158,0.000156045
Kramer Robertson NA,R,0.0052,-0.04,-0.104,0.132,0.0492,0,9.724770642,-0.026,0.092,0.092368531,-0.02610415,0.278197951,1.004005771,0.001109951
Cade Marlowe OAK,L,0.017046632,-0.013471503,-0.109326425,0.133678756,-0.049948187,0,9.681093394,-0.026529949,0.09153461,0.09339374,-0.02706879,0.282707684,1.020310683,0.005627684
Jace Bohrofen TOR,L,0.0072,0,-0.108,0.132,-0.0492,0,9.782608696,-0.027,0.092,0.093476507,-0.027433323,0.2814791,1.016048991,0.0044461
Jose Peroza NA,R,0.0064,0,-0.108,0.132,0.0164,0,9.669421488,-0.027,0.092,0.092119367,-0.027035032,0.277365407,1.00129747,0.000359407
Miguel Cabrera NA,R,-0.0216,0,-0.108,0.132,-0.1152,0,9.690721649,-0.027,0.091,0.091518565,-0.02715386,0.278561391,1.005698512,0.001578391
Jackson Castillo NYA,L,0.0084,0,-0.108,0.132,-0.0492,0,9.76744186,-0.027,0.091,0.092988468,-0.027589985,0.28291997,1.021851302,0.00604997
Ho-young Son NA,R,0.0024,0,-0.108,0.132,0.0492,0,9.692307692,-0.027,0.091,0.09023597,-0.02677331,0.274507737,0.991604067,-0.002324263
Travis Swaggerty NA,L,0.0076,-0.008,-0.108,0.132,-0.0492,0,9.696969697,-0.027,0.091,0.090952867,-0.026986015,0.276651635,0.999482054,-0.000143365
Brandon Dixon NA,R,0.0036,-0.012,-0.108,0.132,-0.0824,0,9.709302326,-0.027,0.091,0.091296461,-0.027087961,0.277638556,1.003257808,0.000901556
Mitchell Jebb PIT,L,0.0132,0,-0.108,0.132,0.0164,0,9.710144928,-0.027,0.091,0.091813416,-0.027241343,0.279104713,1.008938637,0.002472713
Jacob Teter HOU,L,0.0068,0,-0.108,0.132,-0.0824,0,9.69924812,-0.027,0.091,0.091298151,-0.027088462,0.277533337,1.003276387,0.000906337
Bryan Lavastida OAK,R,0.011444444,0,-0.108888889,0.132222222,0.083666667,-0.001111111,9.679193401,-0.026764291,0.091217073,0.090986805,-0.026696727,0.27590674,0.997475606,-0.00069826
Edward Micheletti TOR,L,0.0048,0,-0.108,0.132,-0.0492,0,9.622641509,-0.027,0.091,0.09980381,-0.02961212,0.303364101,1.09674517,0.026760101
Arismendy Alcantara NA,B,-0.0012,0,-0.108,0.132,0.0164,0,9.702970297,-0.027,0.091,0.091087563,-0.02702598,0.276869157,1.000962235,0.000266157
Riley Tirotta TOR,R,0.005696203,0,-0.110126582,0.132911392,-0.083797468,0,9.689578714,-0.027019832,0.091308397,0.089937848,-0.026614261,0.272428502,0.984989884,-0.004151498
Juan Fernandez NA,R,0.0076,0,-0.108,0.132,0.0164,0,9.677419355,-0.027,0.091,0.090709686,-0.026913863,0.27566275,0.996809742,-0.00088225
Michael Gigliotti NA,L,0.004,0,-0.108,0.132,-0.0492,0,9.636363636,-0.027,0.091,0.091242594,-0.027071979,0.277276218,1.002665874,0.000737218
