Full Name,Hand,WAR/GS,ERA,xWAR/GS,SIERA,ERA Change,bpWAR/GS,WAR/IP,Updated WAR/GS,Updated xWAR/GS,Updated WAR/IP,Updated ERA
JosÃ© RodrÃ­guez LAN,R,0.03313253,4.6706,0.033376668,4.41,#N/A,0.011711112,0.005855556,0.03313253,0.033376668,0.005855556,#N/A
Michael Plassmeyer TOR,L,0.025085519,4.671,0.024889999,4.37,0.050599817,0.008733333,0.004366666,0.024813773,0.024620371,0.004319363,4.721599817
Kade Strowd ARI,R,#DIV/0!,4.6711,0.032996666,4.6,-0.017299989,0.011577778,0.005788889,#DIV/0!,0.033118873,0.005810329,4.653800011
Thyago Vieira FA,R,#DIV/0!,4.6712,0.033186667,4.33,0.017800249,0.011644444,0.005822222,#DIV/0!,0.033060204,0.005800036,4.689000249
Tobias Myers NYN,R,0.030679012,4.6719,0.032299999,4.36,-0.045600152,0.011333333,0.005666667,0.030978455,0.032615264,0.005721976,4.626299848
Cade Gibson MIA,L,#DIV/0!,4.672,0.026979999,4.72,0.09289979,0.009466666,0.004733333,#DIV/0!,0.026443518,0.004639214,4.76489979
Riley Frey ATL,L,0.026555387,4.6733,0.026853333,4.61,-0.014100166,0.009422222,0.004711111,0.026635509,0.026934354,0.004725325,4.659199834
Easton McGee MIL,R,#DIV/0!,4.6736,0.035086666,4.5,-0.046800178,0.012311111,0.006155555,#DIV/0!,0.035438015,0.006217196,4.626799822
Hector Perez FA,R,#DIV/0!,4.6738,0.03344,4.39,0.016099862,0.011733333,0.005866667,#DIV/0!,0.033324809,0.005846458,4.689899862
Sammy Peralta MIL,L,#DIV/0!,4.674,0.028183334,4.63,-0.007800137,0.009888889,0.004944445,#DIV/0!,0.028230367,0.004952696,4.666199863
Dillon Peters FA,L,0.032338308,4.6762,0.032173333,4.53,#N/A,0.011288889,0.005644444,0.032338308,0.032173333,0.005644444,#N/A
Kenny Rosenberg FA,L,0.028688525,4.6763,0.029069999,4.49,#N/A,0.0102,0.0051,0.028688525,0.029069999,0.0051,#N/A
Ethan Small FA,L,#DIV/0!,4.6763,0.022799999,4.54,0.002199937,0.008,0.004,#DIV/0!,0.022789273,0.003998118,4.678499937
Bryan Hoeing SDN,R,#DIV/0!,4.6786,0.041293334,4.39,0.010000063,0.014488889,0.007244445,#DIV/0!,0.041205073,0.00722896,4.688600063
Luis Gutierrez SDN,L,0.025074627,4.6786,0.024889999,4.71,-0.039200233,0.008733333,0.004366666,0.025284718,0.025098543,0.004403253,4.639399767
JP Sears SDN,L,0.031316872,4.6787,0.032680001,4.16,0.037999813,0.011466667,0.005733334,0.03106252,0.032414578,0.005686768,4.716699813
Joey Marciano FA,L,0.024498886,4.6787,0.024193332,4.74,#N/A,0.008488888,0.004244444,0.024498886,0.024193332,0.004244444,#N/A
Graeme Stinson TBA,L,0.022727273,4.6789,0.02356,4.7,#N/A,0.008266667,0.004133333,0.022727273,0.02356,0.004133333,#N/A
Bryan Mata FA,R,#DIV/0!,4.6789,0.02926,4.61,-0.049200174,0.010266667,0.005133333,#DIV/0!,0.029567679,0.005187312,4.629699826
Tommy Eveld FA,R,#DIV/0!,4.6789,0.03553,4.33,0.003999833,0.012466667,0.006233333,#DIV/0!,0.035499627,0.006228005,4.682899833
Trevor Kuncl CIN,R,#DIV/0!,4.6796,0.035339999,4.46,0.262999893,0.0124,0.0062,#DIV/0!,0.033353843,0.005851551,4.942599893
Robbie Erlin FA,L,#DIV/0!,4.6799,0.027803335,4.58,0.006300023,0.009755556,0.004877778,#DIV/0!,0.027765906,0.004871212,4.686200023
Eric Lauer TOR,L,0.025246913,4.6801,0.026410001,4.32,0.132699829,0.009266667,0.004633334,0.024531061,0.025661171,0.00450196,4.812799829
Aaron Civale OAK,R,0.031975309,4.6802,0.033123333,4.21,0.005000002,0.011622222,0.005811111,0.031941149,0.033087946,0.005804903,4.685200002
Konnor Pilkington DET,L,#DIV/0!,4.6806,0.019506667,4.69,0.201200115,0.006844444,0.003422222,#DIV/0!,0.018668154,0.003275115,4.881800115
Ricky Vanasco DET,R,#DIV/0!,4.6812,0.02983,4.56,-0.266699972,0.010466667,0.005233333,#DIV/0!,0.031529492,0.00553149,4.414500028
Brendan Girton NYN,R,0.034994069,4.6813,0.034770001,4.43,0.137499853,0.0122,0.0061,0.033966218,0.033748732,0.00592083,4.818799853
Jack Choate SFN,L,0.021971496,4.6818,0.021913334,4.56,0.015099891,0.007688889,0.003844445,0.021900633,0.021842658,0.003832045,4.696899891
Dylan Tebrake WAS,R,#DIV/0!,4.682,0.036290001,4.37,0.016799968,0.012733334,0.006366667,#DIV/0!,0.036159785,0.006343822,4.698799968
Jose Quintana COL,L,0.032368827,4.6835,0.032363334,4.65,0.060200108,0.011355556,0.005677778,0.031952769,0.031947347,0.005604798,4.743700108
Eric Loomis TEX,R,#DIV/0!,4.6839,0.031413334,4.39,0.024700223,0.011022222,0.005511111,#DIV/0!,0.031247678,0.005482049,4.708600223
Franco Aleman CLE,R,#DIV/0!,4.684,0.030209999,4.43,-0.091300174,0.0106,0.0053,#DIV/0!,0.03079885,0.005403307,4.592699826
Sam Coonrod FA,R,#DIV/0!,4.6843,0.034959999,4.44,0.02899999,0.012266666,0.006133333,#DIV/0!,0.034743566,0.006095362,4.71329999
Avery Weems FA,L,#DIV/0!,4.6847,0.026536667,4.59,0.007000161,0.009311111,0.004655556,#DIV/0!,0.026497015,0.004648599,4.691700161
Michael Rucker SEA,R,#DIV/0!,4.6863,0.033376668,4.42,0.072299818,0.011711112,0.005855556,#DIV/0!,0.032861736,0.005765217,4.758599818
Joey Wentz ATL,L,0.032592592,4.6869,0.034706667,4.4,#N/A,0.012177778,0.006088889,0.032592592,0.034706667,0.006088889,#N/A
Drew Thorpe CHA,R,0.030049382,4.6876,0.030463332,4.44,-0.000800102,0.010688888,0.005344444,0.030054511,0.030468532,0.005345356,4.686799898
Kyle Hart SDN,L,#DIV/0!,4.6882,0.029893335,4.51,-0.001200143,0.010488889,0.005244445,#DIV/0!,0.029900987,0.005245787,4.686999857
Robinson Pina FA,R,#DIV/0!,4.6901,0.033249999,4.42,0.006799891,0.011666666,0.005833333,#DIV/0!,0.033201792,0.005824876,4.696899891
Ty Madden DET,R,0.033209878,4.6902,0.033249999,4.36,0.128899742,0.011666666,0.005833333,0.032297178,0.032336196,0.005673017,4.819099742
Brady Choban LAA,R,#DIV/0!,4.6902,0.029196668,4.6,-0.011799841,0.010244445,0.005122222,#DIV/0!,0.029270122,0.005135109,4.678400159
Tomoyuki Sugano COL,R,0.039477682,4.6905,0.040913332,4.28,-0.069699874,0.014355555,0.007177778,0.040064312,0.041521296,0.007284438,4.620800126
Eric Orze MIN,R,#DIV/0!,4.6912,0.026029999,4.56,0.024799901,0.009133333,0.004566667,#DIV/0!,0.025892392,0.004542525,4.715999901
Trenton Harris SFN,R,#DIV/0!,4.6924,0.030906666,4.55,0.078200021,0.010844444,0.005422222,#DIV/0!,0.030391599,0.005331859,4.770600021
Anderson Pilar ATL,R,0.029545455,4.6928,0.0304,4.47,0.113600001,0.010666667,0.005333333,0.028830239,0.029664098,0.005204228,4.806400001
Jose Ruiz FA,R,#DIV/0!,4.6929,0.032299999,4.4,0.032299878,0.011333333,0.005666667,#DIV/0!,0.032077688,0.005627665,4.725199878
Joshua Dye FA,L,0.029929577,4.6931,0.029576667,4.55,#N/A,0.010377778,0.005188889,0.029929577,0.029576667,0.005188889,#N/A
Miguel Sanchez FA,R,#DIV/0!,4.6937,0.033503334,4.39,0.003399984,0.011755556,0.005877778,#DIV/0!,0.033479065,0.00587352,4.697099984
Adam Kloffenstein NYA,R,#DIV/0!,4.6937,0.029006667,4.51,-0.093099996,0.010177778,0.005088889,#DIV/0!,0.029582017,0.005189827,4.600600004
Kevin Stevens NYA,R,0.033200531,4.6937,0.033630001,4.37,#N/A,0.0118,0.0059,0.033200531,0.033630001,0.0059,#N/A
Gus Varland WAS,R,#DIV/0!,4.6938,0.034389999,4.44,-0.027600137,0.012066666,0.006033333,#DIV/0!,0.034592217,0.00606881,4.666199863
Yency Almonte LAN,R,#DIV/0!,4.6942,0.03401,4.42,0.028000096,0.011933333,0.005966667,#DIV/0!,0.033807136,0.005931077,4.722200096
Kenny Hernandez SLN,L,0.027745665,4.6946,0.027676665,4.65,#N/A,0.009711111,0.004855555,0.027745665,0.027676665,0.004855555,#N/A
Austin Pope ATL,R,#DIV/0!,4.6949,0.032933334,4.5,0.180199957,0.011555556,0.005777778,#DIV/0!,0.031669285,0.005556015,4.875099957
Alec Gamboa BOS,L,0.021135266,4.6956,0.021216667,4.83,-0.102200118,0.007444445,0.003722222,0.021595276,0.02167845,0.003803237,4.593399882
Lucas Giolito SDN,R,0.036203704,4.6961,0.03458,4.23,0.001599954,0.012133333,0.006066667,0.036191369,0.034568219,0.0060646,4.697699954
Marcus Stroman FA,R,0.034763376,4.6964,0.036733332,4.52,0.002600061,0.012888888,0.006444444,0.03474413,0.036712995,0.006440876,4.699000061
Chen Zhuang OAK,R,#DIV/0!,4.6964,0.028880001,4.33,0.055199789,0.010133334,0.005066667,#DIV/0!,0.028540556,0.005007115,4.751599789
Nick Raquet SLN,L,#DIV/0!,4.6968,0.025016668,4.68,0.020899885,0.008777778,0.004388889,#DIV/0!,0.024905348,0.004369359,4.717699885
Sean Linan WAS,R,0.030667468,4.6971,0.030590001,4.45,-1.60E-08,0.010733334,0.005366667,0.030667469,0.030590001,0.005366667,4.697099984
Michael Fulmer SFN,R,#DIV/0!,4.6982,0.031096667,4.39,0.044300126,0.010911111,0.005455556,#DIV/0!,0.030803451,0.005404114,4.742500126
Joseph Record TBA,R,0.030837004,4.6983,0.029766665,4.58,#N/A,0.010444444,0.005222222,0.030837004,0.029766665,0.005222222,#N/A
Yoan Lopez NYN,R,#DIV/0!,4.6991,0.036796667,4.3,-0.002599758,0.012911111,0.006455556,#DIV/0!,0.036817024,0.006459127,4.696500242
Anthony Misiewicz CIN,L,#DIV/0!,4.7004,0.02717,4.56,0.074500138,0.009533333,0.004766667,#DIV/0!,0.026739362,0.004691116,4.774900138
Eiberson Castellano COL,R,0.033039648,4.7006,0.032110001,4.47,0.103800146,0.011266667,0.005633333,0.032310056,0.031400937,0.005508936,4.804400146
Chen-Wei Lin SLN,R,0.027366021,4.7006,0.027106668,4.63,#N/A,0.009511112,0.004755556,0.027366021,0.027106668,0.004755556,#N/A
Brian Moran FA,L,#DIV/0!,4.7008,0.022926668,4.56,0.00030023,0.008044445,0.004022222,#DIV/0!,0.022925204,0.004021966,4.70110023
Mitchell Parker WAS,L,0.03132716,4.7021,0.032680001,4.46,-0.07039996,0.011466667,0.005733334,0.031796191,0.033169287,0.005819173,4.63170004
Drew Rucinski FA,R,0.042759407,4.7032,0.04294,4.33,-0.026299732,0.015066667,0.007533333,0.042998513,0.043180115,0.007575459,4.676900268
Domingo Tapia SDN,R,#DIV/0!,4.7033,0.032553332,4.57,0.038299977,0.011422222,0.005711111,#DIV/0!,0.032288243,0.005664604,4.741599977
Jackson Wolf SDN,L,0.021664766,4.7035,0.02147,4.62,-0.047099856,0.007533333,0.003766667,0.021881713,0.021684996,0.003804385,4.656400144
Colten Brewer FA,R,#DIV/0!,4.7038,0.032110001,4.47,0.021000229,0.011266667,0.005633333,#DIV/0!,0.031966645,0.005608183,4.724800229
Brendan White SEA,R,0.034883721,4.7043,0.032363334,4.53,#N/A,0.011355556,0.005677778,0.034883721,0.032363334,0.005677778,#N/A
Tyler Gilbert CHA,L,#DIV/0!,4.7044,0.026283332,4.49,0.105499747,0.009222222,0.004611111,#DIV/0!,0.025693908,0.004507703,4.809899747
Ty Blach FA,L,0.02958153,4.7046,0.029576667,4.54,#N/A,0.010377778,0.005188889,0.02958153,0.029576667,0.005188889,#N/A
Thomas Ireland TEX,L,0.01984127,4.7055,0.019759999,4.78,-0.11720007,0.006933333,0.003466667,0.020335457,0.020252162,0.003553011,4.58829993
Cole Sulser TBA,R,#DIV/0!,4.7056,0.026599999,4.51,0.02469983,0.009333333,0.004666667,#DIV/0!,0.026460375,0.004642171,4.73029983
Bowden Francis TOR,R,0.028506271,4.7064,0.028436667,4.15,-0.02529993,0.009977778,0.004988889,0.028659511,0.028589532,0.005015707,4.68110007
Ryan Lambert NYN,R,#DIV/0!,4.7065,0.032110001,4.35,0.27950018,0.011266667,0.005633333,#DIV/0!,0.030203116,0.005298792,4.98600018
Ken Waldichuk WAS,L,#DIV/0!,4.7073,0.026410001,4.43,0.115099914,0.009266667,0.004633334,#DIV/0!,0.025764241,0.004520042,4.822399914
Marco Raya MIN,R,#DIV/0!,4.7075,0.027360001,4.59,0.120199959,0.0096,0.0048,#DIV/0!,0.026661398,0.004677438,4.827699959
Javier Assad CHN,R,0.031790123,4.7079,0.033186667,4.49,0.062700126,0.011644444,0.005822222,0.03136674,0.032744684,0.005744681,4.770600126
Drew Smyly FA,L,#DIV/0!,4.7084,0.027613333,4.29,-0.013299871,0.009688889,0.004844444,#DIV/0!,0.027691333,0.004858129,4.695100129
Josh Simpson SEA,L,#DIV/0!,4.7087,0.019759999,4.71,0.02580017,0.006933333,0.003466667,#DIV/0!,0.019651729,0.003447672,4.73450017
Jackson Stephens FA,R,#DIV/0!,4.709,0.030463332,4.49,0.007799736,0.010688888,0.005344444,#DIV/0!,0.030412874,0.005335592,4.716799736
Zachary Franklin CHA,R,#DIV/0!,4.7092,0.028689999,4.46,0.005799974,0.010066666,0.005033333,#DIV/0!,0.028654664,0.005027134,4.714999974
Hayden Birdsong SFN,R,0.024827161,4.7096,0.026790001,4.39,#N/A,0.0094,0.0047,0.024827161,0.026790001,0.0047,#N/A
Daysbel Hernandez ATL,R,#DIV/0!,4.71,0.028943333,4.56,0.091399827,0.010155555,0.005077778,#DIV/0!,0.028381673,0.004979241,4.801399827
Tyson Neighbors BAL,R,#DIV/0!,4.7111,0.029513333,4.39,0.108199817,0.010355555,0.005177778,#DIV/0!,0.0288355,0.00505886,4.819299817
Shelby Miller CHN,R,#DIV/0!,4.7112,0.038569999,4.2,0.010399817,0.013533333,0.006766667,#DIV/0!,0.038484857,0.006751729,4.721599817
Alek Manoah LAA,R,0.030378087,4.7114,0.031223333,4.36,0.05020019,0.010955556,0.005477778,0.030054407,0.030890647,0.005419412,4.76160019
Shintaro Fujinami FA,R,0.029484029,4.7118,0.028689999,4.6,#N/A,0.010066666,0.005033333,0.029484029,0.028689999,0.005033333,#N/A
Matt Bush FA,R,#DIV/0!,4.7124,0.034389999,4.21,0.009699781,0.012066666,0.006033333,#DIV/0!,0.034319213,0.006020914,4.722099781
Wilking RodrÃ­guez NYA,R,#DIV/0!,4.7124,0.028816666,4.55,0.040599902,0.010111111,0.005055555,#DIV/0!,0.028568395,0.005011999,4.752999902
Anthony Bass FA,R,#DIV/0!,4.7124,0.031223333,4.38,0.009500225,0.010955556,0.005477778,#DIV/0!,0.031160387,0.005466735,4.721900225
Tanner Gordon COL,R,0.031203703,4.7132,0.032743333,4.26,-0.06629972,0.011488889,0.005744444,0.03164264,0.033203928,0.00582525,4.64690028
Ryan Hendrix FA,R,#DIV/0!,4.7151,0.031286668,4.46,0.025399735,0.010977778,0.005488889,#DIV/0!,0.03111813,0.005459321,4.740499735
Braden Nett OAK,R,0.025339505,4.7154,0.025333333,4.64,-0.005500087,0.008888889,0.004444444,0.025369061,0.025362882,0.004449628,4.709899913
Lyon Richardson CIN,R,#DIV/0!,4.7158,0.027676665,4.69,-0.022800041,0.009711111,0.004855555,#DIV/0!,0.027810477,0.004879031,4.692999959
Walker Powell CHN,R,0.031927024,4.716,0.032173333,4.45,-0.002600232,0.011288889,0.005644444,0.031944627,0.032191072,0.005647556,4.713399768
Gage Ziehl BOS,R,0.03,4.7164,0.030146667,4.48,-0.11020008,0.010577778,0.005288889,0.030700959,0.030851053,0.005412465,4.60619992
Mason Fluharty TOR,L,#DIV/0!,4.7168,0.018176667,4.63,-0.095899965,0.006377778,0.003188889,#DIV/0!,0.018546227,0.003253724,4.620900035
Justus Sheffield SEA,L,0.022576361,4.7169,0.023116666,4.71,#N/A,0.008111111,0.004055555,0.022576361,0.023116666,0.004055555,#N/A
Mason Englert TBA,R,#DIV/0!,4.7171,0.031856665,4.38,0.130800212,0.011177777,0.005588889,#DIV/0!,0.030973314,0.005433915,4.847900212
Luke Bard FA,R,#DIV/0!,4.7172,0.036226667,4.36,0.018899839,0.012711111,0.006355556,#DIV/0!,0.036081522,0.006330092,4.736099839
Tyler Samaniego BOS,L,#DIV/0!,4.7172,0.022926668,4.66,0.094500046,0.008044445,0.004022222,#DIV/0!,0.022467376,0.003941645,4.811700046
Nick Ramirez LAN,L,#DIV/0!,4.7175,0.027296666,4.75,0.010899754,0.009577778,0.004788889,#DIV/0!,0.027233597,0.004777824,4.728399754
Scott Randall PIT,R,0.035714286,4.7199,0.035339999,4.36,#N/A,0.0124,0.0062,0.035714286,0.035339999,0.0062,#N/A
Joshua Trentadue TEX,L,0.021631644,4.7199,0.021849999,4.57,#N/A,0.007666666,0.003833333,0.021631644,0.021849999,0.003833333,#N/A
Yerry Rodriguez NYA,R,#DIV/0!,4.72,0.029133333,4.43,0.032999902,0.010222222,0.005111111,#DIV/0!,0.028929647,0.005075377,4.752999902
Jackson Rees FA,R,#DIV/0!,4.7215,0.031729999,4.51,0.03000001,0.011133333,0.005566667,#DIV/0!,0.03152839,0.005531296,4.75150001
Yacksel Rios CHN,R,#DIV/0!,4.7221,0.029069999,4.42,0.28910007,0.0102,0.0051,#DIV/0!,0.027290253,0.004787764,5.01120007
Janser Lara TEX,R,#DIV/0!,4.7226,0.033060001,4.28,0.132400019,0.0116,0.0058,#DIV/0!,0.03213315,0.005637395,4.855000019
Joel Payamps ATL,R,#DIV/0!,4.7227,0.031159999,4.43,0.066500068,0.010933333,0.005466666,#DIV/0!,0.030721237,0.005389691,4.789200068
Howard Dombroski HOU,L,0.01625,4.723,0.01653,4.71,#N/A,0.0058,0.0029,0.01625,0.01653,0.0029,#N/A
Tanner McDougal CHA,R,0.025967079,4.7237,0.025966667,4.59,0.048200116,0.009111111,0.004555556,0.025702114,0.025701706,0.004509071,4.771900116
Lucas Luetge FA,L,#DIV/0!,4.7245,0.025016668,4.63,-0.049499809,0.008777778,0.004388889,#DIV/0!,0.025278774,0.004434873,4.675000191
Chris Roycroft SLN,R,#DIV/0!,4.7248,0.026473333,4.75,0.040400198,0.009288889,0.004644444,#DIV/0!,0.026246969,0.004604731,4.765200198
Sean Nolin MIA,L,#DIV/0!,4.7251,0.029513333,4.41,-0.003800054,0.010355555,0.005177778,#DIV/0!,0.029537068,0.005181942,4.721299946
Aubrey Hampton NYA,R,0.030216648,4.7252,0.030146667,4.29,0.002199826,0.010577778,0.005288889,0.03020258,0.030132632,0.005286427,4.727399826
James Hicks HOU,R,0.031413613,4.7254,0.031413334,4.44,-0.037900179,0.011022222,0.005511111,0.031665566,0.031665285,0.005555313,4.687499821
Chih-Jung Liu BOS,R,0.030612245,4.7257,0.030590001,4.4,#N/A,0.010733334,0.005366667,0.030612245,0.030590001,0.005366667,#N/A
Enoli Paredes BAL,R,#DIV/0!,4.727,0.024509999,4.62,0.215000151,0.0086,0.0043,#DIV/0!,0.023395201,0.004104421,4.942000151
Rowan Wick SFN,R,#DIV/0!,4.7271,0.035909999,4.41,-0.009200022,0.0126,0.0063,#DIV/0!,0.035979888,0.006312261,4.717899978
Michael Forret TBA,R,0.029971182,4.7271,0.030020001,4.42,0.111900106,0.010533334,0.005266667,0.029261703,0.029309366,0.005141994,4.839000106
Bishop Letson MIL,R,0.031566409,4.7275,0.031856665,4.47,0.130800209,0.011177777,0.005588889,0.030693031,0.030975257,0.005434256,4.858300209
Taylor Clarke ARI,R,#DIV/0!,4.7279,0.027803335,4.41,-0.016599865,0.009755556,0.004877778,#DIV/0!,0.027900953,0.004894904,4.711300135
Angel Felipe FA,R,#DIV/0!,4.7279,0.023750001,4.75,0.033599822,0.008333334,0.004166667,#DIV/0!,0.023581216,0.004137055,4.761499822
Austin Warren NYN,R,#DIV/0!,4.7282,0.031033333,4.44,-0.006999832,0.010888889,0.005444444,#DIV/0!,0.031079276,0.005452505,4.721200168
Duncan Davitt CHA,R,#DIV/0!,4.7285,0.026346667,4.46,-0.055800072,0.009244444,0.004622222,#DIV/0!,0.026657578,0.004676768,4.672699928
Tristan Stevens MIA,R,#DIV/0!,4.7288,0.029956667,4.57,0.012500106,0.010511111,0.005255556,#DIV/0!,0.029877479,0.005241663,4.741300106
Conner Greene BAL,R,0.028571429,4.7292,0.033503334,4.32,#N/A,0.011755556,0.005877778,0.028571429,0.033503334,0.005877778,#N/A
McCade Brown COL,R,0.030154321,4.7295,0.031856665,4.28,0.012600273,0.011177777,0.005588889,0.030073984,0.031771793,0.005573999,4.742100273
Benjamin Vespi BAL,R,0.027777778,4.7297,0.028816666,4.51,0.072000234,0.010111111,0.005055555,0.027354917,0.02837799,0.004978595,4.801700234
Tyler Phillips MIA,R,#DIV/0!,4.7301,0.032173333,4.57,0.029199874,0.011288889,0.005644444,#DIV/0!,0.03197472,0.0056096,4.759299874
Jose Leclerc FA,R,#DIV/0!,4.7304,0.026346667,4.38,0.020300176,0.009244444,0.004622222,#DIV/0!,0.026233602,0.004602386,4.750700176
Angel Sanchez TBA,R,0.031990521,4.731,0.031983335,4.47,#N/A,0.011222223,0.005611111,0.031990521,0.031983335,0.005611111,#N/A
Adam Mazur MIA,R,0.030061729,4.7329,0.031159999,4.44,-0.010999775,0.010933333,0.005466666,0.030131596,0.031232418,0.005479372,4.721900225
Griffin Herring COL,L,0.018244014,4.7333,0.01805,4.81,#N/A,0.006333333,0.003166667,0.018244014,0.01805,0.003166667,#N/A
Noah Denoyer FA,R,0.031794872,4.7343,0.031729999,4.47,#N/A,0.011133333,0.005566667,0.031794872,0.031729999,0.005566667,#N/A
Thomas Hatch ARI,R,0.034883721,4.7347,0.033249999,4.5,#N/A,0.011666666,0.005833333,0.034883721,0.033249999,0.005833333,#N/A
Keider Montero DET,R,0.025967079,4.7352,0.026979999,4.38,-0.057400174,0.009466666,0.004733333,0.026281853,0.027307051,0.004790711,4.677799826
Connor Noland CHN,R,0.030970816,4.7354,0.031033333,4.58,0.158799967,0.010888889,0.005444444,0.029932221,0.029992641,0.005261867,4.894199967
Ryan Watson BOS,R,#DIV/0!,4.737,0.026473333,4.54,0.044799853,0.009288889,0.004644444,#DIV/0!,0.026222964,0.00460052,4.781799853
Kohei Arihara FA,R,0.039265358,4.7373,0.039139999,4.4,#N/A,0.013733333,0.006866667,0.039265358,0.039139999,0.006866667,#N/A
Kyle Carr NYA,L,0.01368301,4.7377,0.013680001,4.91,-0.027899757,0.0048,0.0024,0.013763588,0.013760561,0.002414133,4.709800243
German Marquez SDN,R,0.034792769,4.7379,0.037049999,4.28,0.096499873,0.013,0.0065,0.034084122,0.036295378,0.00636761,4.834399873
Harry Gustin SDN,L,0.018823529,4.7381,0.019443333,4.76,-0.028800257,0.006822222,0.003411111,0.018937947,0.019561518,0.003431845,4.709299743
Matt Waldron SDN,R,0.033703704,4.7388,0.034200001,4.29,-0.057400182,0.012,0.006,0.03411195,0.034614259,0.006072677,4.681399818
Jorge Lopez FA,R,#DIV/0!,4.7399,0.033376668,4.44,0.021500044,0.011711112,0.005855556,#DIV/0!,0.033225272,0.005828995,4.761400044
David Buchanan FA,R,#DIV/0!,4.7413,0.032996666,4.56,-0.01739992,0.011577778,0.005788889,#DIV/0!,0.033117759,0.005810133,4.72390008
Alfred Pesto TOR,R,#DIV/0!,4.7414,0.031729999,4.38,0.011700216,0.011133333,0.005566667,#DIV/0!,0.0316517,0.00555293,4.753100216
Brandon Komar FA,R,0.030075188,4.742,0.029703333,4.62,#N/A,0.010422222,0.005211111,0.030075188,0.029703333,0.005211111,#N/A
Ryan Lobus TEX,R,0.023861171,4.7421,0.024193332,4.39,0.116700173,0.008488888,0.004244444,0.023273963,0.023597949,0.004139991,4.858800173
Joe Ross ARI,R,#DIV/0!,4.7422,0.030336666,4.51,0.046300011,0.010644444,0.005322222,#DIV/0!,0.030040477,0.005270259,4.788500011
Juaron Watts-Brown BAL,R,0.027936146,4.7435,0.02774,4.46,-0.024699872,0.009733333,0.004866667,0.028081612,0.027884445,0.004892008,4.718800128
Zak Kent MIN,R,#DIV/0!,4.744,0.026599999,4.58,0.186600226,0.009333333,0.004666667,#DIV/0!,0.025553717,0.004483108,4.930600226
Ronan Kopp LAN,L,#DIV/0!,4.7447,0.012793333,4.95,0.414700165,0.004488889,0.002244444,#DIV/0!,0.011675159,0.002048274,5.159400165
Tyson Guerrero KCA,L,0.019384265,4.7449,0.019253334,4.57,0.010900128,0.006755556,0.003377778,0.019339734,0.019209105,0.003370018,4.755800128
Greg Weissert BOS,R,#DIV/0!,4.7452,0.02983,4.45,-0.141499899,0.010466667,0.005233333,#DIV/0!,0.030719518,0.005389389,4.603700101
Kevin Gowdy TOR,R,#DIV/0!,4.7462,0.022610001,4.72,0.046400036,0.007933334,0.003966667,#DIV/0!,0.02238896,0.003927888,4.792600036
Jake Fishman MIA,L,#DIV/0!,4.7466,0.028626667,4.57,-0.004000095,0.010044445,0.005022222,#DIV/0!,0.028650792,0.005026455,4.742599905
Adam Serwinowski LAN,L,0.016091954,4.7479,0.016340001,4.72,0.055100033,0.005733334,0.002866667,0.015905205,0.016150373,0.002833399,4.803000033
Tsuyoshi Wada FA,L,0.032546267,4.7486,0.03249,4.43,#N/A,0.0114,0.0057,0.032546267,0.03249,0.0057,#N/A
Scott Effross DET,R,#DIV/0!,4.7488,0.028626667,4.62,-0.014499923,0.010044445,0.005022222,#DIV/0!,0.028714076,0.005037557,4.734300077
Joshua Selvidge NYA,L,0.016156953,4.7493,0.016086667,4.86,#N/A,0.005644444,0.002822222,0.016156953,0.016086667,0.002822222,#N/A
